"exclude","ne","not","clausetype","never.posn","not.posn","finite","id","year","author","prev.ne","prev.not","next.ne","next.not","has.ne","has.not","has.both","neg.type","has.ne.prev","has.not.prev","has.both.prev","prev.neg.type","has.ne.next","has.not.next","has.both.next","next.neg.type","datepd"
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,62.2065",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","relative","-","postverbal","finite","CMMALORY,62.2080",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,62.2082",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,63.2097",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,63.2102",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,63.2109",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,63.2116",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,63.2126",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,64.2162",1470,"CMMALORY","-","postverbal","-","-",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,3
"-","-","-","imperative","-","-","-","CMMALORY,65.2188",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,65.2217",1470,"CMMALORY","-","-","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",3
"constituent","-","postverbal","matrix","-","postverbal","finite","CMMALORY,66.2239",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,66.2249",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,66.2252",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","matrix","-","postverbal","finite","CMMALORY,67.2258",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,67.2266",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,67.2273",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,67.2274",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,67.2277",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,67.2279",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,67.2293",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,68.2302",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,68.2302",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,68.2337",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","relative","-","postverbal","finite","CMMALORY,69.2339",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,69.2361",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,69.2364",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,70.2374",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,180.2426",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,181.2447",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,182.2506",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,182.2512",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,183.2523",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,183.2524",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,183.2536",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,183.2537",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,185.2598",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,187.2676",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,187.2679",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,187.2690",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,189.2750",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,189.2757",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","relative","-","postverbal","finite","CMMALORY,189.2765",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,191.2813",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,191.2826",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,192.2853",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"constituent","-","postverbal","relative","-","postverbal","finite","CMMALORY,193.2862",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,193.2879",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","matrix","-","postverbal","finite","CMMALORY,193.2887",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,194.2907",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,194.2921",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,194.2925",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,194.2926",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,195.2929",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,195.2930",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,195.2941",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,195.2942",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,195.2943",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,197.3035",1470,"CMMALORY","-","postverbal","-","-",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,3
"-","-","-","matrix","-","-","-","CMMALORY,197.3036",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,197.3039",1470,"CMMALORY","-","-","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,199.3110",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,199.3116",1470,"CMMALORY","-","postverbal","-","-",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,3
"-","-","-","second-conjunct","-","-","-","CMMALORY,199.3119",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,199.3129",1470,"CMMALORY","-","-","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,200.3148",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,200.3152",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,200.3153",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,201.3188",1470,"CMMALORY","-","postverbal","-","-",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,3
"-","-","-","imperative","-","-","-","CMMALORY,202.3231",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,202.3233",1470,"CMMALORY","-","-","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,202.3239",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,203.3262",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","matrix","-","postverbal","finite","CMMALORY,203.3297",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,204.3311",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,206.3395",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,207.3414",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,207.3416",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"constituent","-","postverbal","matrix","-","postverbal","finite","CMMALORY,207.3418",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,207.3426",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,207.3429",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,626.3530",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,626.3530",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,627.3550",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","relative","-","postverbal","finite","CMMALORY,627.3551",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,627.3555",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,627.3566",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,628.3584",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","other","-","postverbal","finite","CMMALORY,628.3586",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3600",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3602",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,629.3603",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3604",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3606",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3610",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,629.3612",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3613",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,629.3619",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"concord","-","postverbal","matrix","-","postverbal","finite","CMMALORY,630.3629",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,631.3663",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,632.3697",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"constituent","-","postverbal","relative","-","postverbal","finite","CMMALORY,632.3710",1470,"CMMALORY","-","postverbal","-","preverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,FALSE,FALSE,NA,3
"-","-","preverbal","second-conjunct","-","preverbal","finite","CMMALORY,632.3710",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","relative","-","postverbal","finite","CMMALORY,632.3723",1470,"CMMALORY","-","preverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,632.3725",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"constituent","-","postverbal","that","-","postverbal","finite","CMMALORY,633.3742",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,634.3779",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,634.3784",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,635.3787",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","relative","-","postverbal","finite","CMMALORY,635.3787",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","that","-","postverbal","finite","CMMALORY,635.3791",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","matrix","-","postverbal","finite","CMMALORY,635.3796",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
"-","-","postverbal","other","-","postverbal","finite","CMMALORY,636.3815",1470,"CMMALORY","-","postverbal","-","postverbal",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",FALSE,TRUE,FALSE,"not",3
